number,name,available,bustype,angle,magnitude,voltage_limits,base_voltage,area,load_zone
7498,bus-7498,true,PQ,-0.026863867340325795,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8026,bus-8026,true,PQ,0.0006693899433071302,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
133,bus-133,true,PQ,-0.01584965700296738,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
360,bus-360,true,PV,0.00026990625716976236,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1051,bus-1051,true,PV,0.010706704773253525,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1077,bus-1077,true,PQ,0.01122520172455544,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6741,bus-6741,true,PQ,0.001077085644430568,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1442,bus-1442,true,PV,-0.003248389141079816,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5163,bus-5163,true,PQ,0.003025938620145899,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1719,bus-1719,true,PV,0.015172537041781724,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
735,bus-735,true,PQ,-0.03641062234825978,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8324,bus-8324,true,PQ,0.004027791121112283,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4283,bus-4283,true,PQ,-0.004548290157052454,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
883,bus-883,true,PV,-0.034793558739257914,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3243,bus-3243,true,PQ,-0.0318123223994853,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5515,bus-5515,true,PQ,0.00942288043880661,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7656,bus-7656,true,PQ,0.008848164529889072,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2422,bus-2422,true,PQ,0.0007518605832068995,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6038,bus-6038,true,PQ,-0.00034238850342407446,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1328,bus-1328,true,PQ,-0.03310928459515685,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3022,bus-3022,true,PQ,-0.04968751597750707,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3753,bus-3753,true,PQ,-0.0330941417695007,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6247,bus-6247,true,PQ,0.0004779138643841607,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1761,bus-1761,true,PQ,-0.03431510726808558,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4120,bus-4120,true,PQ,-0.009586541690642079,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3739,bus-3739,true,PQ,-0.03726381311406197,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8261,bus-8261,true,PQ,0.0028130910229295027,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
1849,bus-1849,true,PV,0.009188340790089001,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7473,bus-7473,true,PQ,-0.03422160264967338,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2817,bus-2817,true,PQ,-0.009801443889453924,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2101,bus-2101,true,PQ,-0.0005427967620703888,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6663,bus-6663,true,PQ,0.002442244737556102,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8399,bus-8399,true,PQ,-0.03390255873133685,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
678,bus-678,true,PQ,0.0004901163251228328,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4371,bus-4371,true,PQ,-0.035707858543627256,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5594,bus-5594,true,PQ,0.0007458998282804042,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1436,bus-1436,true,PQ,-0.0030296607267619948,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3474,bus-3474,true,PQ,-0.02693058621617471,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2988,bus-2988,true,PQ,-0.03293759411317722,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6640,bus-6640,true,PQ,0.0015051401540022555,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
88,bus-88,true,PQ,-0.0339089670567514,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
989,bus-989,true,PV,0.0053921974118435285,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4203,bus-4203,true,PQ,-0.01016530908471215,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3952,bus-3952,true,PQ,-0.030612814502323216,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8775,bus-8775,true,PV,-0.034114597909497016,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4338,bus-4338,true,PQ,-0.035348987433490686,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8692,bus-8692,true,PQ,-0.029449586066190633,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2059,bus-2059,true,PQ,-0.0003155252036648214,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2649,bus-2649,true,PQ,0.0004973324046231666,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
696,bus-696,true,PQ,0.0009175298014402017,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4824,bus-4824,true,PQ,0.0029770232022247574,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4566,bus-4566,true,PQ,-0.014432555138047972,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3219,bus-3219,true,PQ,-0.03377928385734046,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
267,bus-267,true,PQ,-0.005661419353338852,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1033,bus-1033,true,PQ,0.0028559958759726265,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8107,bus-8107,true,PQ,0.003522269994667243,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2290,bus-2290,true,PQ,-0.033630704327184034,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8151,bus-8151,true,PQ,-0.03239233545249582,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
6578,bus-6578,true,PQ,-0.0018736160309240362,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5446,bus-5446,true,PQ,-0.0005933911972039243,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6756,bus-6756,true,PQ,0.009188476838504194,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3688,bus-3688,true,PQ,-0.03411329903546768,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7115,bus-7115,true,PQ,-0.03421562943484136,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5038,bus-5038,true,PQ,-0.0023765032635415986,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6525,bus-6525,true,PQ,-0.00215116767844755,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6099,bus-6099,true,PQ,0.0005380306605822739,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8587,bus-8587,true,PQ,-0.03424641913724164,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3137,bus-3137,true,PQ,-0.0314696102456954,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8494,bus-8494,true,PQ,0.01489483426619828,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7719,bus-7719,true,PQ,-0.032991393189238244,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4301,bus-4301,true,PQ,-0.0038057245726138044,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1609,bus-1609,true,PQ,-0.03374773214418876,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8646,bus-8646,true,PQ,-0.03213336454528245,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5951,bus-5951,true,PQ,-0.0009479903644141552,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6890,bus-6890,true,PQ,0.00665741887520538,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3479,bus-3479,true,PQ,-0.024824080623167773,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
334,bus-334,true,PQ,-0.03960707890328724,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1989,bus-1989,true,PV,-0.0022404806617682773,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4272,bus-4272,true,PQ,-0.0057587883052478885,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5862,bus-5862,true,PQ,-0.00040627480414477966,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7610,bus-7610,true,PQ,0.013182330276657541,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5046,bus-5046,true,PQ,-0.0012108337540666409,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3305,bus-3305,true,PQ,-0.023503042832195446,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5098,bus-5098,true,PQ,0.007488066811309177,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
176,bus-176,true,PQ,-0.03701683715666585,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7253,bus-7253,true,PQ,-0.03452566134558522,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4551,bus-4551,true,PQ,-0.028713166553993127,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2093,bus-2093,true,PQ,-0.001697865045675624,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4479,bus-4479,true,PQ,-0.03481811656903103,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6274,bus-6274,true,PQ,0.0018118209208812172,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6396,bus-6396,true,PQ,-0.0008690074229399632,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6595,bus-6595,true,PQ,-0.00018007424085475984,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3601,bus-3601,true,PQ,-0.03317769486958387,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
48,bus-48,true,PQ,-0.03325583971791389,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7966,bus-7966,true,PQ,0.00403720778329203,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1821,bus-1821,true,PV,-0.028876675805104036,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7278,bus-7278,true,PQ,-0.03449702276148802,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5919,bus-5919,true,PQ,-0.000753200856446091,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4396,bus-4396,true,PQ,-0.03213430737214438,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4782,bus-4782,true,PQ,1.1327177804637672e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
820,bus-820,true,PQ,-0.034898408172340994,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5858,bus-5858,true,PQ,0.0004034648659369709,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8546,bus-8546,true,PQ,0.015259458836760758,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4300,bus-4300,true,PQ,-0.003965710405390668,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2069,bus-2069,true,PQ,-0.000925756445776062,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7191,bus-7191,true,PQ,-0.0347998530946723,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3584,bus-3584,true,PQ,-0.03335111183125958,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7753,bus-7753,true,PQ,0.014935248237692836,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7677,bus-7677,true,PQ,-0.03393703945603925,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4974,bus-4974,true,PQ,-0.0035526650083104795,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2404,bus-2404,true,PQ,0.008653283840684896,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3478,bus-3478,true,PQ,-0.02486740388399248,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4083,bus-4083,true,PQ,-0.017887553999784388,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5297,bus-5297,true,PQ,0.0017904769229394356,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
723,bus-723,true,PQ,1.7248483926714878e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4249,bus-4249,true,PQ,0.017455714164280444,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4468,bus-4468,true,PQ,-0.03394218363947658,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3706,bus-3706,true,PQ,-0.03264452226490668,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4212,bus-4212,true,PQ,-0.006906927619505401,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8651,bus-8651,true,PQ,-0.03240635533331124,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2240,bus-2240,true,PQ,-2.162022858450084e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5582,bus-5582,true,PQ,-0.00047189819441808054,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
169,bus-169,true,PQ,-0.03774527335833181,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1311,bus-1311,true,PQ,-0.03673549427003457,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2164,bus-2164,true,PQ,-0.032088550249677765,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8048,bus-8048,true,PQ,0.003923135122870198,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4288,bus-4288,true,PQ,-0.00609834055788035,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
164,bus-164,true,PV,-0.03555899888812588,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6330,bus-6330,true,PQ,-0.0006270627925010875,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1452,bus-1452,true,PQ,-0.032167162322648546,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
351,bus-351,true,PV,0.0005566097341029849,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6044,bus-6044,true,PQ,-0.0012098208557259045,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8015,bus-8015,true,PQ,-0.035094945336084954,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3898,bus-3898,true,PQ,-0.03394057304964284,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8219,bus-8219,true,PQ,0.0015251731496217307,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
470,bus-470,true,PQ,-0.00011128150056051129,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
475,bus-475,true,PV,1.62290898195684e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4640,bus-4640,true,PQ,-0.032061637621677866,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6027,bus-6027,true,PQ,-0.0012977360065940388,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7982,bus-7982,true,PQ,0.00018476972806666823,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
796,bus-796,true,PV,0.009942976356049451,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2942,bus-2942,true,PQ,-0.031133443425666322,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7334,bus-7334,true,PQ,-0.03514691216549723,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1549,bus-1549,true,PQ,-0.028492325680415154,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2215,bus-2215,true,PV,-0.000438695303800882,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5747,bus-5747,true,PQ,0.001654705379797697,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
149,bus-149,true,PV,-0.019418978840246945,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
945,bus-945,true,PV,-0.03421562943484136,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6910,bus-6910,true,PQ,0.006987176549515162,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1659,bus-1659,true,PV,0.008046300773248678,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4298,bus-4298,true,PQ,-0.00489701870512008,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4276,bus-4276,true,PQ,-0.004746035420251344,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5229,bus-5229,true,PQ,0.0006502837524270488,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5776,bus-5776,true,PQ,-0.0004982010392839209,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7402,bus-7402,true,PQ,-0.03493929634979332,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2834,bus-2834,true,PQ,-0.026690040749874643,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4423,bus-4423,true,PQ,-0.0318028454361799,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5922,bus-5922,true,PQ,-0.0007716509606070551,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3884,bus-3884,true,PQ,-0.03129545099548882,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7398,bus-7398,true,PQ,-0.035050883277387875,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5136,bus-5136,true,PQ,0.005939971161790222,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1676,bus-1676,true,PV,-0.01974086171114478,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4265,bus-4265,true,PQ,-0.005473760958752477,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8493,bus-8493,true,PQ,0.01266056973418732,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6881,bus-6881,true,PQ,0.007507008817321193,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6981,bus-6981,true,PQ,0.007967909763680957,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8530,bus-8530,true,PQ,0.013984846594451966,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8198,bus-8198,true,PQ,0.0020181379847288416,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8264,bus-8264,true,PQ,-0.03062791002955664,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1866,bus-1866,true,PV,0.0006335965617102929,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
753,bus-753,true,PQ,-0.03834940162561714,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
355,bus-355,true,PQ,-0.0006109708096738102,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3725,bus-3725,true,PQ,-0.037723131064243465,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4712,bus-4712,true,PQ,0.009909971132696685,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
6062,bus-6062,true,PQ,-0.0003824589784138735,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7303,bus-7303,true,PQ,-0.03472178975321835,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3523,bus-3523,true,PQ,-0.03357570184660376,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1828,bus-1828,true,PV,0.00728683249530921,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2865,bus-2865,true,PQ,-0.00923680142756695,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1030,bus-1030,true,PQ,0.003025309760563113,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4582,bus-4582,true,PQ,-0.006415189811948966,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3114,bus-3114,true,PQ,-0.030187248776414335,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
303,bus-303,true,PV,-0.030091146584476397,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5897,bus-5897,true,PQ,0.00026412250306402874,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2426,bus-2426,true,PQ,0.0005456884951335923,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1178,bus-1178,true,PV,-0.01689236746973673,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7344,bus-7344,true,PQ,-0.035100776655648785,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3586,bus-3586,true,PQ,-0.03301503873541133,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2918,bus-2918,true,PQ,-0.018893461249669005,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4601,bus-4601,true,PQ,0.00027484479020665727,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1590,bus-1590,true,PQ,-0.03288490105226318,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4923,bus-4923,true,PQ,-0.005319362012177711,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8720,bus-8720,true,PQ,0.007251212786190251,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3484,bus-3484,true,PQ,-0.028432640306918857,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
867,bus-867,true,PQ,-0.03480715956651993,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3028,bus-3028,true,PQ,-0.047092490283405966,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2881,bus-2881,true,PQ,-0.0026077870878060765,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
8705,bus-8705,true,PQ,-0.03225548296411646,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8208,bus-8208,true,PQ,0.0018372612938438921,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8296,bus-8296,true,PQ,0.01527683191394828,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7506,bus-7506,true,PQ,-0.03006238268573891,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
5772,bus-5772,true,PQ,3.7732617626859755e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1671,bus-1671,true,PV,0.023723819477656945,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2402,bus-2402,true,PV,-0.008376808467897916,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3908,bus-3908,true,PQ,-0.03369751273842357,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
2439,bus-2439,true,PQ,0.0006871319516825968,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4312,bus-4312,true,PQ,-0.030094240006042636,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
5998,bus-5998,true,PQ,-0.0017800377596174073,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1069,bus-1069,true,PQ,0.006604017524774301,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1258,bus-1258,true,PQ,-0.03259945384936291,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1534,bus-1534,true,PQ,-0.03247282864133439,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
5070,bus-5070,true,PQ,0.0027706692421167463,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7786,bus-7786,true,PQ,0.0015402521992016868,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
6353,bus-6353,true,PQ,-0.00028900509497770496,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8621,bus-8621,true,PQ,-0.0007892246703734105,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2647,bus-2647,true,PQ,0.00023875184902365403,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
22,bus-22,true,PQ,-0.032132421718420526,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7276,bus-7276,true,PQ,-0.03453307812224157,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2325,bus-2325,true,PQ,0.013353537791126566,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1183,bus-1183,true,PV,-0.006838139324215692,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3303,bus-3303,true,PQ,-0.02582279013521717,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
7781,bus-7781,true,PQ,0.008192296168914601,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
4686,bus-4686,true,PQ,-0.03147041658780982,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6841,bus-6841,true,PQ,0.004039216692167661,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
6843,bus-6843,true,PQ,0.0040533911044350526,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1690,bus-1690,true,PV,0.010299429836106157,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6522,bus-6522,true,PQ,-9.760732007709345e-5,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7294,bus-7294,true,PQ,-0.034119542776333764,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8744,bus-8744,true,PQ,-0.028449491111781012,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8251,bus-8251,true,PQ,0.015154474542086373,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
4808,bus-4808,true,PQ,-0.00042765632841080837,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3476,bus-3476,true,PQ,-0.026305959754956417,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
3001,bus-3001,true,PQ,-0.0340094802193079,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7267,bus-7267,true,PQ,-0.03447016511135956,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3218,bus-3218,true,PQ,-0.0337913514128546,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
3657,bus-3657,true,PQ,-0.03577813754208438,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7268,bus-7268,true,PQ,-0.034469505202369376,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3682,bus-3682,true,PQ,-0.035556906936484445,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7172,bus-7172,true,PQ,-0.03480701959111392,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
8054,bus-8054,true,PQ,-0.03169460796995285,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2160,bus-2160,true,PQ,-0.03128838066668899,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2903,bus-2903,true,PQ,-0.012628242641062128,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
4567,bus-4567,true,PQ,-0.014409021135867372,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6757,bus-6757,true,PQ,-0.0016460030861167785,1.0,"(min = 0.94, max = 1.06)",500.0,0,0
1424,bus-1424,true,PQ,-0.005138710433859684,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
628,bus-628,true,PQ,0.013478989143060066,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7813,bus-7813,true,PQ,0.0006913032362349857,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3658,bus-3658,true,PQ,-0.03584226547665872,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
1607,bus-1607,true,PV,-0.030500505357484192,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
2328,bus-2328,true,PQ,-0.031196368130254323,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3911,bus-3911,true,PQ,-0.033103186065684534,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6397,bus-6397,true,PQ,-0.0006137036741418507,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
7886,bus-7886,true,PQ,0.00820225952057595,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
8620,bus-8620,true,PQ,-0.03557333833872734,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1171,bus-1171,true,PQ,-0.032022529505529654,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
2000,bus-2000,true,PV,0.0013230922791213772,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
3191,bus-3191,true,PQ,-0.03265402505908502,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
7926,bus-7926,true,PQ,0.015237086473370407,1.0,"(min = 0.94, max = 1.06)",115.0,0,0
1299,bus-1299,true,PV,-0.03671263988161141,1.0,"(min = 0.94, max = 1.06)",66.0,0,0
6750,bus-6750,true,PQ,-0.0011784590553407695,1.0,"(min = 0.94, max = 1.06)",230.0,0,0
